location,tournament,match_date,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,tourney_id
Antalya,Antalya Open,2021-01-11,ATP250,Indoor,Hard,Quarterfinals,3,Bublik A.,Berrettini M.,49,10.0,1090,3085.0,7,6,6,4,0,0,0,0,0,0,2021-001
Antalya,Antalya Open,2021-01-11,ATP250,Indoor,Hard,Quarterfinals,3,De Minaur A.,Basilashvili N.,23,40.0,1860,1395.0,6,2,6,4,0,0,0,0,0,0,2021-001
Antalya,Antalya Open,2021-01-12,ATP250,Indoor,Hard,Semifinals,3,De Minaur A.,Goffin D.,23,16.0,1860,2555.0,6,4,3,6,6,2,0,0,0,0,2021-001
Antalya,Antalya Open,2021-01-12,ATP250,Indoor,Hard,Semifinals,3,Bublik A.,Chardy J.,49,72.0,1090,880.0,6,4,6,7,6,3,0,0,0,0,2021-001
Antalya,Antalya Open,2021-01-13,ATP250,Indoor,Hard,The Final,3,De Minaur A.,Bublik A.,23,49.0,1860,1090.0,0,2,0,0,0,0,0,0,0,0,2021-001
Delray Beach,Delray Beach Open,2021-01-07,ATP250,Outdoor,Hard,1st Round,3,Monteiro T.,Bellucci T.,84,281.0,820,185.0,6,3,7,5,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-07,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Nam J.S.,52,268.0,1080,205.0,6,1,6,4,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-07,ATP250,Outdoor,Hard,1st Round,3,Mager G.,Harrison R.,101,481.0,733,73.0,3,6,6,1,6,4,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-07,ATP250,Outdoor,Hard,1st Round,3,Korda S.,Kwon S.W.,119,95.0,566,768.0,6,4,6,4,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-08,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Mcdonald M.,56,194.0,1065,335.0,6,3,6,4,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-08,ATP250,Outdoor,Hard,1st Round,3,Harrison C.,Etcheverry T.,280,256.0,225,216.0,6,4,6,2,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-08,ATP250,Outdoor,Hard,1st Round,3,Galan D.,Martin A.,115,100.0,606,734.0,6,4,6,4,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-08,ATP250,Outdoor,Hard,1st Round,3,Quiroz R.,Rubin N.,293,251.0,171,219.0,7,6,6,3,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-08,ATP250,Outdoor,Hard,1st Round,3,Fratangelo B.,King K.,274,304.0,195,154.0,6,2,6,2,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-08,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Aragone J.C.,74,299.0,877,165.0,6,2,6,1,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-08,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Andujar P.,148,59.0,444,1044.0,6,3,5,7,6,4,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-09,ATP250,Outdoor,Hard,1st Round,3,Tiafoe F.,Young D.,62,327.0,1005,135.0,6,3,6,4,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-09,ATP250,Outdoor,Hard,2nd Round,3,Mager G.,Querrey S.,101,56.0,733,1065.0,7,6,6,1,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-09,ATP250,Outdoor,Hard,2nd Round,3,Harrison C.,Garin C.,280,22.0,225,2180.0,7,6,6,2,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-09,ATP250,Outdoor,Hard,2nd Round,3,Korda S.,Paul T.,119,52.0,566,1080.0,4,6,6,3,6,2,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-10,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Monteiro T.,25,84.0,1850,820.0,6,4,7,6,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-10,ATP250,Outdoor,Hard,2nd Round,3,Hurkacz H.,Galan D.,35,115.0,1518,606.0,6,2,6,2,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-10,ATP250,Outdoor,Hard,2nd Round,3,Tiafoe F.,Fratangelo B.,62,274.0,1005,195.0,6,4,3,6,6,1,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-10,ATP250,Outdoor,Hard,2nd Round,3,Quiroz R.,Karlovic I.,293,148.0,171,444.0,6,2,6,4,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-11,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Mannarino A.,74,34.0,877,1561.0,6,2,7,5,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-11,ATP250,Outdoor,Hard,Quarterfinals,3,Harrison C.,Mager G.,280,101.0,225,733.0,7,6,6,4,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-11,ATP250,Outdoor,Hard,Quarterfinals,3,Hurkacz H.,Quiroz R.,35,293.0,1518,171.0,6,4,6,4,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-11,ATP250,Outdoor,Hard,Quarterfinals,3,Korda S.,Isner J.,119,25.0,566,1850.0,6,3,4,6,6,3,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Tiafoe F.,74,62.0,877,1005.0,6,0,3,6,6,4,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-12,ATP250,Outdoor,Hard,Semifinals,3,Hurkacz H.,Harrison C.,35,280.0,1518,225.0,7,6,6,4,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-13,ATP250,Outdoor,Hard,Semifinals,3,Korda S.,Norrie C.,119,74.0,566,877.0,6,3,7,5,0,0,0,0,0,0,2021-002
Delray Beach,Delray Beach Open,2021-01-13,ATP250,Outdoor,Hard,The Final,3,Hurkacz H.,Korda S.,35,119.0,1518,566.0,6,3,6,3,0,0,0,0,0,0,2021-002
Melbourne,Great Ocean Road Open,2021-01-31,ATP250,Outdoor,Hard,1st Round,3,Vukic A.,Lu Y.,195,1008.0,334,10.0,6,4,7,5,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-01-31,ATP250,Outdoor,Hard,1st Round,3,Majchrzak K.,Djere L.,109,56.0,690,1068.0,6,3,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-01-31,ATP250,Outdoor,Hard,1st Round,3,Bedene A.,Uchiyama Y.,58,106.0,1055,701.0,7,6,7,6,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,O Connell C.,Koepfer D.,121,68.0,565,931.0,5,7,6,4,6,1,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Purcell M.,Gombos N.,238,89.0,241,797.0,6,4,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Martin A.,97,102.0,768,734.0,6,3,6,7,7,6,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Travaglia S.,Carballes Baena R.,71,98.0,894,751.0,2,6,7,5,7,6,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Anderson K.,Lopez F.,82,63.0,825,998.0,6,4,7,5,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Caruso S.,Seppi A.,76,107.0,858,699.0,7,5,7,6,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Sandgren T.,Smith J.P.,50,318.0,1088,143.0,6,3,5,7,6,4,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Herbert P.H.,Cressy M.,84,171.0,822,389.0,6,7,7,6,7,5,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Cuevas P.,Andujar P.,70,59.0,927,1044.0,6,4,6,2,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Sweeny D.,Nam J.S.,797,273.0,22,205.0,7,6,7,5,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Alcaraz C.,Balazs A.,146,94.0,464,779.0,2,2,0,0,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Thompson J.,Mager G.,52,96.0,1084,770.0,4,6,6,4,6,3,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Haase R.,Coppejans K.,198,178.0,330,368.0,6,4,6,3,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Laaksonen H.,51,136.0,1085,492.0,4,6,7,6,6,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Torpegaard M.,Martinez P.,193,87.0,340,810.0,6,4,7,5,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Ebden M.,Delbonis F.,320,77.0,141,851.0,6,3,7,6,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Vilella Martinez M.,Hanfmann Y.,188,101.0,346,736.0,7,6,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Stebe C.M.,Dellien H.,128,112.0,534,646.0,6,4,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Stakhovsky S.,Safiullin R.,201,182.0,329,357.0,6,7,6,4,6,3,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Monteiro T.,Fancutt T.,83,562.0,824,53.0,6,4,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Van De Zandschulp B.,Schoolkate T.,159,844.0,423,18.0,6,4,7,5,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Sinner J.,Vukic A.,36,195.0,1464,334.0,6,2,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Caruso S.,Sandgren T.,76,50.0,858,1088.0,6,4,6,7,6,1,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Bedene A.,Sweeny D.,58,797.0,1055,22.0,6,0,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Hurkacz H.,Torpegaard M.,29,193.0,1735,340.0,6,4,6,3,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Kecmanovic M.,Kwon S.W.,42,97.0,1328,768.0,6,3,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Travaglia S.,Querrey S.,71,51.0,894,1085.0,6,7,6,3,6,4,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Cuevas P.,Haase R.,70,198.0,927,330.0,7,5,6,3,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Thompson J.,Herbert P.H.,52,84.0,1084,822.0,6,4,3,6,6,3,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Monteiro T.,Ebden M.,83,320.0,824,141.0,6,7,6,4,6,3,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Van De Zandschulp B.,Majchrzak K.,159,109.0,423,690.0,6,4,3,6,6,4,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Opelka R.,Stakhovsky S.,40,201.0,1402,329.0,7,6,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Bublik A.,O Connell C.,45,121.0,1220,565.0,7,6,6,7,6,4,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Vilella Martinez M.,Basilashvili N.,188,39.0,346,1405.0,7,5,6,3,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Khachanov K.,Purcell M.,20,238.0,2245,241.0,7,6,6,3,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Alcaraz C.,Goffin D.,146,14.0,464,2600.0,6,3,6,3,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Anderson K.,Stebe C.M.,82,128.0,825,534.0,6,4,6,2,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-04,ATP250,Outdoor,Hard,3rd Round,3,Thompson J.,Vilella Martinez M.,52,188.0,1084,346.0,6,4,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-04,ATP250,Outdoor,Hard,3rd Round,3,Monteiro T.,Alcaraz C.,83,146.0,824,464.0,7,6,6,3,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-04,ATP250,Outdoor,Hard,3rd Round,3,Khachanov K.,Anderson K.,20,82.0,2245,825.0,6,3,7,6,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-04,ATP250,Outdoor,Hard,3rd Round,3,Sinner J.,Bedene A.,36,58.0,1464,1055.0,7,6,6,2,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-04,ATP250,Outdoor,Hard,3rd Round,3,Van De Zandschulp B.,Opelka R.,159,40.0,423,1402.0,7,6,7,6,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-04,ATP250,Outdoor,Hard,3rd Round,3,Kecmanovic M.,Caruso S.,42,76.0,1328,858.0,7,6,5,7,7,5,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-04,ATP250,Outdoor,Hard,3rd Round,3,Travaglia S.,Bublik A.,71,45.0,894,1220.0,6,1,7,5,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-05,ATP250,Outdoor,Hard,3rd Round,3,Hurkacz H.,Cuevas P.,29,70.0,1735,927.0,7,5,7,5,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-05,ATP250,Outdoor,Hard,Quarterfinals,3,Monteiro T.,Thompson J.,83,52.0,824,1084.0,6,4,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-05,ATP250,Outdoor,Hard,Quarterfinals,3,Sinner J.,Kecmanovic M.,36,42.0,1464,1328.0,7,6,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-05,ATP250,Outdoor,Hard,Quarterfinals,3,Khachanov K.,Van De Zandschulp B.,20,159.0,2245,423.0,6,7,7,5,6,3,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-05,ATP250,Outdoor,Hard,Quarterfinals,3,Travaglia S.,Hurkacz H.,71,29.0,894,1735.0,3,6,6,3,7,5,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-06,ATP250,Outdoor,Hard,Semifinals,3,Travaglia S.,Monteiro T.,71,83.0,894,824.0,6,3,6,4,0,0,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-06,ATP250,Outdoor,Hard,Semifinals,3,Sinner J.,Khachanov K.,36,20.0,1464,2245.0,7,6,4,6,7,6,0,0,0,0,2021-003
Melbourne,Great Ocean Road Open,2021-02-07,ATP250,Outdoor,Hard,The Final,3,Sinner J.,Travaglia S.,36,71.0,1464,894.0,7,6,6,4,0,0,0,0,0,0,2021-003
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Moutet C.,Tiafoe F.,80,62.0,838,1005.0,3,6,6,4,6,4,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Gerasimov E.,Harris L.,78,91.0,840,793.0,6,3,7,5,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Paul T.,Norrie C.,53,67.0,1080,935.0,4,6,7,6,6,3,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Mcdonald M.,Gasquet R.,194,48.0,335,1155.0,7,6,7,5,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Coria F.,Albot R.,92,85.0,783,817.0,7,6,6,4,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Kubler J.,Sonego L.,265,34.0,210,1588.0,3,6,6,3,6,4,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Fucsovics M.,Cecchinato M.,55,79.0,1072,838.0,7,6,6,3,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Sousa P.,Tu L.,108,,698,,6,4,7,6,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Mott B.,46,481.0,1210,74.0,6,2,6,4,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Bolt A.,Kokkinakis T.,174,266.0,380,209.0,2,6,6,4,6,3,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Berankis R.,Nagal S.,72,139.0,889,480.0,6,2,6,2,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Chardy J.,Cilic M.,66,43.0,950,1325.0,2,6,6,3,7,6,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Bourchier H.,Polmans M.,324,125.0,138,546.0,6,4,6,4,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-01,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Ymer M.,35,95.0,1561,775.0,7,5,6,2,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Giron M.,Mmoh M.,73,177.0,884,368.0,6,1,7,5,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Duckworth J.,Machac T.,105,197.0,709,333.0,6,3,6,4,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Kukushkin M.,Londero J.I.,90,81.0,796,832.0,4,6,7,5,6,2,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Popyrin A.,Gojo B.,114,226.0,631,258.0,6,7,7,6,7,6,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Sugita Y.,Halys Q.,104,206.0,721,310.0,3,6,7,6,7,5,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Ferreira Silva F.,69,184.0,928,356.0,6,4,6,4,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Kyrgios N.,Muller A.,47,209.0,1170,305.0,3,6,6,4,7,6,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Harris A.,Daniel T.,232,117.0,251,591.0,5,7,6,4,7,5,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Simon G.,Ymer E.,64,204.0,990,314.0,6,4,6,4,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Troicki V.,86,202.0,816,326.0,6,3,6,4,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,2nd Round,3,Berankis R.,Kubler J.,72,265.0,889,210.0,7,6,7,5,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,2nd Round,3,Gerasimov E.,Fucsovics M.,78,55.0,840,1072.0,6,3,1,6,6,3,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,2nd Round,3,Giron M.,Mannarino A.,73,35.0,884,1561.0,6,3,6,4,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-02,ATP250,Outdoor,Hard,2nd Round,3,Evans D.,Sousa P.,33,108.0,1589,698.0,6,3,7,5,0,0,0,0,0,0,2021-004
Melbourne,Murray River Open,2021-02-03,ATP250,Outdoor,Hard,2nd Round,3,Bolt A.,Mcdonald M.,174,194.0,380,335.0,6,4,6,7,7,5,0,0,0,0,2021-004
