location;tournament;match_date;series;court;surface;round;best_of;winner;loser;wrank;lrank;wpts;lpts;w1;l1;w2;l2;w3;l3;w4;l4;w5;l5;tourney_id
Melbourne;Australian Open;28.01.2020;Grand Slam;Outdoor;Hard;Quarterfinals;5;Djokovic N.;Raonic M.;20;350;97200;13050;6;4;6;3;7;6;0;0;0;0;2020-004
Melbourne;Australian Open;29.01.2020;Grand Slam;Outdoor;Hard;Quarterfinals;5;Zverev A.;Wawrinka S.;70;150;33450;20450;1;6;6;3;6;4;6;2;0;0;2020-004
Melbourne;Australian Open;29.01.2020;Grand Slam;Outdoor;Hard;Quarterfinals;5;Thiem D.;Nadal R.;50;10;58900;102350;7;6;7;6;4;6;7;6;0;0;2020-004
Melbourne;Australian Open;30.01.2020;Grand Slam;Outdoor;Hard;Semifinals;5;Djokovic N.;Federer R.;20;30;97200;65900;7;6;6;4;6;3;0;0;0;0;2020-004
Melbourne;Australian Open;31.01.2020;Grand Slam;Outdoor;Hard;Semifinals;5;Thiem D.;Zverev A.;50;70;58900;33450;3;6;6;4;7;6;7;6;0;0;2020-004
Melbourne;Australian Open;02.02.2020;Grand Slam;Outdoor;Hard;The Final;5;Djokovic N.;Thiem D.;20;50;97200;58900;6;4;4;6;2;6;6;3;6;4;2020-004
Cordoba;Cordoba Open;03.02.2020;ATP250;Outdoor;Clay;1st Round;3;Balazs A.;Sonego L.;1080;520;5050;9800;6;2;7;6;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;03.02.2020;ATP250;Outdoor;Clay;1st Round;3;Mager G.;Ficovich J.P.;1330;2440;4010;1960;6;2;3;6;6;2;0;0;0;0;2020-005
Cordoba;Cordoba Open;03.02.2020;ATP250;Outdoor;Clay;1st Round;3;Cuevas P.;Delbonis F.;480;740;10620;7460;7;5;6;2;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;04.02.2020;ATP250;Outdoor;Clay;1st Round;3;Taberner C.;Verdasco F.;1980;490;2520;10500;4;6;6;1;6;4;0;0;0;0;2020-005
Cordoba;Cordoba Open;04.02.2020;ATP250;Outdoor;Clay;1st Round;3;Martin A.;Coria F.;1000;1160;5510;4660;7;6;6;4;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;04.02.2020;ATP250;Outdoor;Clay;1st Round;3;Martinez P.;Gaio F.;1500;1240;3470;4220;4;6;6;3;6;4;0;0;0;0;2020-005
Cordoba;Cordoba Open;04.02.2020;ATP250;Outdoor;Clay;1st Round;3;Ramos-Vinolas A.;Bagnis F.;420;1350;11300;3920;6;4;7;6;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;04.02.2020;ATP250;Outdoor;Clay;1st Round;3;Andujar P.;Horansky F.;630;1730;8670;3000;6;2;6;2;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;04.02.2020;ATP250;Outdoor;Clay;1st Round;3;Moutet C.;Monteiro T.;710;890;7770;6340;6;4;6;3;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;04.02.2020;ATP250;Outdoor;Clay;1st Round;3;Cachin P.;Dellien H.;3540;770;1040;7380;6;1;6;1;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;04.02.2020;ATP250;Outdoor;Clay;1st Round;3;Londero J.I.;Cecchinato M.;500;720;10120;7580;6;2;7;5;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;05.02.2020;ATP250;Outdoor;Clay;1st Round;3;Munar J.;Mayer L.;870;1030;6430;5290;6;4;6;3;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;05.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Martin A.;Taberner C.;1000;1980;5510;2520;6;3;7;6;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;05.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Cuevas P.;Mager G.;480;1330;10620;4010;6;7;7;6;6;1;0;0;0;0;2020-005
Cordoba;Cordoba Open;05.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Moutet C.;Pella G.;710;220;7770;16650;6;7;7;5;6;3;0;0;0;0;2020-005
Cordoba;Cordoba Open;06.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Garin C.;Balazs A.;310;1080;13200;5050;6;3;6;0;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;06.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Djere L.;Martinez P.;390;1500;11850;3470;6;3;6;4;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;06.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Ramos-Vinolas A.;Andujar P.;420;630;11300;8670;6;3;6;7;6;4;0;0;0;0;2020-005
Cordoba;Cordoba Open;07.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Londero J.I.;Cachin P.;500;3540;10120;1040;6;3;6;3;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;07.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Schwartzman D.;Munar J.;140;870;22200;6430;6;1;7;5;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;07.02.2020;ATP250;Outdoor;Clay;Quarterfinals;3;Martin A.;Moutet C.;1000;710;5510;7770;6;3;6;2;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;07.02.2020;ATP250;Outdoor;Clay;Quarterfinals;3;Garin C.;Cuevas P.;310;480;13200;10620;1;6;6;3;6;4;0;0;0;0;2020-005
Cordoba;Cordoba Open;07.02.2020;ATP250;Outdoor;Clay;Quarterfinals;3;Schwartzman D.;Ramos-Vinolas A.;140;420;22200;11300;6;0;7;6;0;0;0;0;0;0;2020-005
Cordoba;Cordoba Open;08.02.2020;ATP250;Outdoor;Clay;Quarterfinals;3;Djere L.;Londero J.I.;390;500;11850;10120;6;7;6;3;7;6;0;0;0;0;2020-005
Cordoba;Cordoba Open;08.02.2020;ATP250;Outdoor;Clay;Semifinals;3;Garin C.;Martin A.;310;1000;13200;5510;2;6;6;2;6;2;0;0;0;0;2020-005
Cordoba;Cordoba Open;09.02.2020;ATP250;Outdoor;Clay;Semifinals;3;Schwartzman D.;Djere L.;140;390;22200;11850;6;1;1;6;6;2;0;0;0;0;2020-005
Cordoba;Cordoba Open;09.02.2020;ATP250;Outdoor;Clay;The Final;3;Garin C.;Schwartzman D.;310;140;13200;22200;2;6;6;4;6;0;0;0;0;0;2020-005
Montpellier;Open Sud de France;03.02.2020;ATP250;Indoor;Hard;1st Round;3;Pospisil V.;Bedene A.;1320;510;4020;9850;6;3;6;4;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;03.02.2020;ATP250;Indoor;Hard;1st Round;3;Barrere G.;Sousa J.;910;690;6120;8110;6;2;7;6;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;03.02.2020;ATP250;Indoor;Hard;1st Round;3;Gombos N.;Carreno Busta P.;1040;290;5270;13320;3;6;6;4;6;3;0;0;0;0;2020-006
Montpellier;Open Sud de France;04.02.2020;ATP250;Indoor;Hard;1st Round;3;Bublik A.;Laaksonen H.;540;1120;9520;4800;6;7;6;1;7;6;0;0;0;0;2020-006
Montpellier;Open Sud de France;04.02.2020;ATP250;Indoor;Hard;1st Round;3;Ymer M.;Sinner J.;760;780;7390;7100;6;3;6;4;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;04.02.2020;ATP250;Indoor;Hard;1st Round;3;Ruusuvuori E.;Novak D.;1010;930;5400;6090;7;6;4;6;6;2;0;0;0;0;2020-006
Montpellier;Open Sud de France;04.02.2020;ATP250;Indoor;Hard;1st Round;3;Krajinovic F.;Couacaud E.;440;2140;11130;2210;6;4;6;4;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;04.02.2020;ATP250;Indoor;Hard;1st Round;3;Herbert P.H.;Stakhovsky S.;670;1530;8200;3420;6;2;7;5;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;04.02.2020;ATP250;Indoor;Hard;1st Round;3;Auger-Aliassime F.;Dzumhur D.;210;970;16660;5940;6;7;6;2;6;2;0;0;0;0;2020-006
Montpellier;Open Sud de France;05.02.2020;ATP250;Indoor;Hard;1st Round;3;Mannarino A.;Popyrin A.;450;990;11110;5850;6;0;6;7;6;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;05.02.2020;ATP250;Indoor;Hard;1st Round;3;Lopez F.;Humbert U.;550;430;9330;11210;6;4;6;1;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;05.02.2020;ATP250;Indoor;Hard;1st Round;3;Gasquet R.;Simon G.;580;590;8900;8900;6;4;6;4;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;05.02.2020;ATP250;Indoor;Hard;2nd Round;3;Barrere G.;Dimitrov G.;910;230;6120;16370;6;7;6;4;7;5;0;0;0;0;2020-006
Montpellier;Open Sud de France;05.02.2020;ATP250;Indoor;Hard;2nd Round;3;Pospisil V.;Shapovalov D.;1320;160;4020;21200;6;2;6;3;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;06.02.2020;ATP250;Indoor;Hard;2nd Round;3;Krajinovic F.;Ymer M.;440;760;11130;7390;6;1;6;1;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;06.02.2020;ATP250;Indoor;Hard;2nd Round;3;Goffin D.;Bublik A.;100;540;25550;9520;6;3;7;6;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;06.02.2020;ATP250;Indoor;Hard;2nd Round;3;Gasquet R.;Lopez F.;580;550;8900;9330;6;7;6;4;6;2;0;0;0;0;2020-006
Montpellier;Open Sud de France;06.02.2020;ATP250;Indoor;Hard;2nd Round;3;Gombos N.;Ruusuvuori E.;1040;1010;5270;5400;7;5;6;4;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;06.02.2020;ATP250;Indoor;Hard;2nd Round;3;Herbert P.H.;Auger-Aliassime F.;670;210;8200;16660;7;6;7;5;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;06.02.2020;ATP250;Indoor;Hard;2nd Round;3;Monfils G.;Mannarino A.;90;450;27000;11110;4;6;6;1;6;4;0;0;0;0;2020-006
Montpellier;Open Sud de France;07.02.2020;ATP250;Indoor;Hard;Quarterfinals;3;Krajinovic F.;Barrere G.;440;910;11130;6120;6;2;7;5;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;07.02.2020;ATP250;Indoor;Hard;Quarterfinals;3;Pospisil V.;Gasquet R.;1320;580;4020;8900;6;1;1;0;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;07.02.2020;ATP250;Indoor;Hard;Quarterfinals;3;Monfils G.;Gombos N.;90;1040;27000;5270;6;3;6;4;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;07.02.2020;ATP250;Indoor;Hard;Quarterfinals;3;Goffin D.;Herbert P.H.;100;670;25550;8200;6;4;7;6;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;08.02.2020;ATP250;Indoor;Hard;Semifinals;3;Monfils G.;Krajinovic F.;90;440;27000;11130;7;6;6;2;0;0;0;0;0;0;2020-006
Montpellier;Open Sud de France;08.02.2020;ATP250;Indoor;Hard;Semifinals;3;Pospisil V.;Goffin D.;1320;100;4020;25550;6;3;1;6;7;5;0;0;0;0;2020-006
Montpellier;Open Sud de France;09.02.2020;ATP250;Indoor;Hard;The Final;3;Monfils G.;Pospisil V.;90;1320;27000;4020;7;5;6;3;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;03.02.2020;ATP250;Outdoor;Hard;1st Round;3;Stebe C.M.;Karlovic I.;1490;1210;3500;4360;6;3;6;4;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;03.02.2020;ATP250;Outdoor;Hard;1st Round;3;Sugita Y.;Fabbiano T.;860;1340;6450;3940;6;3;6;0;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;03.02.2020;ATP250;Outdoor;Hard;1st Round;3;Troicki V.;Nagal S.;1910;1250;2630;4160;6;2;6;7;6;1;0;0;0;0;2020-007
Pune;Maharashtra Open;03.02.2020;ATP250;Outdoor;Hard;1st Round;3;Caruso S.;Ramanathan R.;980;1820;5880;2800;3;6;6;4;7;5;0;0;0;0;2020-007
Pune;Maharashtra Open;04.02.2020;ATP250;Outdoor;Hard;1st Round;3;Duckworth J.;Gojowczyk P.;960;1060;5980;5230;7;6;6;4;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;04.02.2020;ATP250;Outdoor;Hard;1st Round;3;Gerasimov E.;Lorenzi P.;900;1150;6200;4720;6;2;6;3;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;04.02.2020;ATP250;Outdoor;Hard;1st Round;3;Marcora R.;Rosol L.;1740;1760;2970;2920;6;3;6;2;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;04.02.2020;ATP250;Outdoor;Hard;1st Round;3;Milojevic N.;Hoang A.;1480;1260;3570;4150;7;6;6;4;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;04.02.2020;ATP250;Outdoor;Hard;1st Round;3;Ivashka I.;Donskoy E.;1520;1090;3440;5030;6;3;6;2;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;04.02.2020;ATP250;Outdoor;Hard;1st Round;3;Vesely J.;Kadhe A.;1070;6120;5200;360;6;2;6;4;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;04.02.2020;ATP250;Outdoor;Hard;1st Round;3;Gunneswaran P.;Maden Y.;1220;1310;4330;4040;7;6;7;6;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;05.02.2020;ATP250;Outdoor;Hard;1st Round;3;Daniel T.;Mukund S.;1020;2630;5360;1680;6;2;7;6;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;05.02.2020;ATP250;Outdoor;Hard;2nd Round;3;Vesely J.;Caruso S.;1070;980;5200;5880;7;6;6;4;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;05.02.2020;ATP250;Outdoor;Hard;2nd Round;3;Berankis R.;Stebe C.M.;730;1490;7510;3500;7;6;6;1;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;05.02.2020;ATP250;Outdoor;Hard;2nd Round;3;Sugita Y.;Troicki V.;860;1910;6450;2630;0;0;0;0;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;05.02.2020;ATP250;Outdoor;Hard;2nd Round;3;Ivashka I.;Travaglia S.;1520;820;3440;6700;7;6;7;6;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;06.02.2020;ATP250;Outdoor;Hard;2nd Round;3;Duckworth J.;Daniel T.;960;1020;5980;5360;6;7;7;6;6;3;0;0;0;0;2020-007
Pune;Maharashtra Open;06.02.2020;ATP250;Outdoor;Hard;2nd Round;3;Gerasimov E.;Milojevic N.;900;1480;6200;3570;2;6;6;3;6;2;0;0;0;0;2020-007
Pune;Maharashtra Open;06.02.2020;ATP250;Outdoor;Hard;2nd Round;3;Kwon S.W.;Gunneswaran P.;880;1220;6370;4330;6;3;7;6;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;06.02.2020;ATP250;Outdoor;Hard;2nd Round;3;Marcora R.;Paire B.;1740;190;2970;17380;6;4;6;4;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;07.02.2020;ATP250;Outdoor;Hard;Quarterfinals;3;Vesely J.;Ivashka I.;1070;1520;5200;3440;2;6;6;1;7;6;0;0;0;0;2020-007
Pune;Maharashtra Open;07.02.2020;ATP250;Outdoor;Hard;Quarterfinals;3;Berankis R.;Sugita Y.;730;860;7510;6450;4;6;7;6;6;2;0;0;0;0;2020-007
Pune;Maharashtra Open;07.02.2020;ATP250;Outdoor;Hard;Quarterfinals;3;Duckworth J.;Marcora R.;960;1740;5980;2970;6;3;7;6;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;07.02.2020;ATP250;Outdoor;Hard;Quarterfinals;3;Gerasimov E.;Kwon S.W.;900;880;6200;6370;4;6;7;6;6;4;0;0;0;0;2020-007
Pune;Maharashtra Open;08.02.2020;ATP250;Outdoor;Hard;Semifinals;3;Vesely J.;Berankis R.;1070;730;5200;7510;6;7;7;6;7;6;0;0;0;0;2020-007
Pune;Maharashtra Open;08.02.2020;ATP250;Outdoor;Hard;Semifinals;3;Gerasimov E.;Duckworth J.;900;960;6200;5980;7;6;6;4;0;0;0;0;0;0;2020-007
Pune;Maharashtra Open;09.02.2020;ATP250;Outdoor;Hard;The Final;3;Vesely J.;Gerasimov E.;1070;900;5200;6200;7;6;5;7;6;3;0;0;0;0;2020-007
Buenos Aires;Argentina Open;10.02.2020;ATP250;Outdoor;Clay;1st Round;3;Monteiro T.;Munar J.;920;950;6340;6180;6;3;6;3;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;10.02.2020;ATP250;Outdoor;Clay;1st Round;3;Ruud C.;Andujar P.;450;580;10790;8870;6;2;6;3;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;10.02.2020;ATP250;Outdoor;Clay;1st Round;3;Cuevas P.;Sonego L.;480;490;10170;9800;6;4;6;4;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;11.02.2020;ATP250;Outdoor;Clay;1st Round;3;Delbonis F.;Dellien H.;870;770;6660;7380;1;6;6;3;7;5;0;0;0;0;2020-008
Buenos Aires;Argentina Open;11.02.2020;ATP250;Outdoor;Clay;1st Round;3;Carballes Baena R.;Cecchinato M.;880;730;6640;7580;6;4;7;6;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;11.02.2020;ATP250;Outdoor;Clay;1st Round;3;Bagnis F.;Martin A.;1340;930;3920;6290;6;4;6;1;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;11.02.2020;ATP250;Outdoor;Clay;1st Round;3;Kovalik J.;Moutet C.;1290;760;4050;7420;6;3;7;6;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;11.02.2020;ATP250;Outdoor;Clay;1st Round;3;Sousa P.;Diaz Acosta F.;1450;4710;3730;650;4;6;6;2;6;3;0;0;0;0;2020-008
Buenos Aires;Argentina Open;11.02.2020;ATP250;Outdoor;Clay;1st Round;3;Martinez P.;Domingues J.;1420;1750;3790;2860;7;6;7;5;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;11.02.2020;ATP250;Outdoor;Clay;1st Round;3;Djere L.;Cerundolo F.;350;2390;12650;1970;6;2;2;6;6;4;0;0;0;0;2020-008
Buenos Aires;Argentina Open;11.02.2020;ATP250;Outdoor;Clay;1st Round;3;Londero J.I.;Horansky F.;690;1820;8070;2770;6;4;4;6;6;2;0;0;0;0;2020-008
Buenos Aires;Argentina Open;12.02.2020;ATP250;Outdoor;Clay;1st Round;3;Ramos-Vinolas A.;Mayer L.;420;1070;11300;5290;4;6;6;3;7;5;0;0;0;0;2020-008
Buenos Aires;Argentina Open;12.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Sousa P.;Kovalik J.;1450;1290;3730;4050;7;6;7;6;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;12.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Lajovic D.;Martinez P.;230;1420;15960;3790;7;6;7;6;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;12.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Ruud C.;Carballes Baena R.;450;880;10790;6640;6;1;6;0;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;13.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Monteiro T.;Coric B.;920;310;6340;13200;6;4;7;6;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;13.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Londero J.I.;Djere L.;690;350;8070;12650;6;7;6;2;6;1;0;0;0;0;2020-008
Buenos Aires;Argentina Open;13.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Cuevas P.;Ramos-Vinolas A.;480;420;10170;11300;6;4;4;6;6;4;0;0;0;0;2020-008
Buenos Aires;Argentina Open;13.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Pella G.;Bagnis F.;270;1340;15600;3920;7;6;6;7;6;4;0;0;0;0;2020-008
Buenos Aires;Argentina Open;14.02.2020;ATP250;Outdoor;Clay;2nd Round;3;Schwartzman D.;Delbonis F.;140;870;23250;6660;6;3;4;6;6;2;0;0;0;0;2020-008
Buenos Aires;Argentina Open;14.02.2020;ATP250;Outdoor;Clay;Quarterfinals;3;Ruud C.;Lajovic D.;450;230;10790;15960;7;5;6;1;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;14.02.2020;ATP250;Outdoor;Clay;Quarterfinals;3;Londero J.I.;Pella G.;690;270;8070;15600;6;4;7;6;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;14.02.2020;ATP250;Outdoor;Clay;Quarterfinals;3;Schwartzman D.;Cuevas P.;140;480;23250;10170;5;7;7;6;7;5;0;0;0;0;2020-008
Buenos Aires;Argentina Open;15.02.2020;ATP250;Outdoor;Clay;Quarterfinals;3;Sousa P.;Monteiro T.;1450;920;3730;6340;7;6;6;4;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;15.02.2020;ATP250;Outdoor;Clay;Semifinals;3;Ruud C.;Londero J.I.;450;690;10790;8070;4;6;7;5;6;1;0;0;0;0;2020-008
Buenos Aires;Argentina Open;15.02.2020;ATP250;Outdoor;Clay;Semifinals;3;Sousa P.;Schwartzman D.;1450;140;3730;23250;0;0;0;0;0;0;0;0;0;0;2020-008
Buenos Aires;Argentina Open;16.02.2020;ATP250;Outdoor;Clay;The Final;3;Ruud C.;Sousa P.;450;1450;10790;3730;6;1;6;4;0;0;0;0;0;0;2020-008
New York;New York Open;10.02.2020;ATP250;Indoor;Hard;1st Round;3;Kecmanovic M.;Paul T.;540;700;9210;7780;6;4;6;2;0;0;0;0;0;0;2020-009
New York;New York Open;10.02.2020;ATP250;Indoor;Hard;1st Round;3;Seppi A.;Dzumhur D.;980;1000;6010;5940;6;3;1;6;7;6;0;0;0;0;2020-009
New York;New York Open;11.02.2020;ATP250;Indoor;Hard;1st Round;3;Johnson S.;Sandgren T.;750;530;7450;9230;6;7;6;3;7;6;0;0;0;0;2020-009
New York;New York Open;11.02.2020;ATP250;Indoor;Hard;1st Round;3;Giron M.;Sock J.;1130;;4830;;6;3;6;4;0;0;0;0;0;0;2020-009
New York;New York Open;11.02.2020;ATP250;Indoor;Hard;1st Round;3;Thompson J.;Karlovic I.;630;1220;8430;4360;6;3;7;6;0;0;0;0;0;0;2020-009
New York;New York Open;11.02.2020;ATP250;Indoor;Hard;1st Round;3;Kwon S.W.;Soeda G.;840;1120;6720;5000;6;2;6;7;6;3;0;0;0;0;2020-009
New York;New York Open;11.02.2020;ATP250;Indoor;Hard;1st Round;3;Edmund K.;Uchiyama Y.;620;970;8450;6040;7;5;6;4;0;0;0;0;0;0;2020-009
New York;New York Open;11.02.2020;ATP250;Indoor;Hard;1st Round;3;Lorenzi P.;Petrovic D.;1160;1590;4720;3280;4;6;6;4;6;0;0;0;0;0;2020-009
New York;New York Open;11.02.2020;ATP250;Indoor;Hard;1st Round;3;Koepfer D.;Schnur B.;940;1210;6260;4400;6;4;6;3;0;0;0;0;0;0;2020-009
New York;New York Open;11.02.2020;ATP250;Indoor;Hard;1st Round;3;Nishioka Y.;Laaksonen H.;640;1140;8420;4800;6;3;0;6;6;2;0;0;0;0;2020-009
New York;New York Open;12.02.2020;ATP250;Indoor;Hard;1st Round;3;Norrie C.;Shi B.;590;;8850;;7;5;6;3;0;0;0;0;0;0;2020-009
New York;New York Open;12.02.2020;ATP250;Indoor;Hard;1st Round;3;Jung J.;Anderson K.;1310;1200;4000;4450;7;6;6;4;0;0;0;0;0;0;2020-009
New York;New York Open;12.02.2020;ATP250;Indoor;Hard;2nd Round;3;Kecmanovic M.;Lorenzi P.;540;1160;9210;4720;6;3;6;3;0;0;0;0;0;0;2020-009
New York;New York Open;12.02.2020;ATP250;Indoor;Hard;2nd Round;3;Seppi A.;Johnson S.;980;750;6010;7450;7;6;6;3;0;0;0;0;0;0;2020-009
New York;New York Open;13.02.2020;ATP250;Indoor;Hard;2nd Round;3;Kwon S.W.;Raonic M.;840;320;6720;13050;7;6;6;7;6;4;0;0;0;0;2020-009
New York;New York Open;13.02.2020;ATP250;Indoor;Hard;2nd Round;3;Humbert U.;Giron M.;430;1130;11210;4830;6;1;6;0;0;0;0;0;0;0;2020-009
New York;New York Open;13.02.2020;ATP250;Indoor;Hard;2nd Round;3;Edmund K.;Koepfer D.;620;940;8450;6260;6;2;6;4;0;0;0;0;0;0;2020-009
New York;New York Open;13.02.2020;ATP250;Indoor;Hard;2nd Round;3;Jung J.;Norrie C.;1310;590;4000;8850;6;4;6;4;0;0;0;0;0;0;2020-009
New York;New York Open;13.02.2020;ATP250;Indoor;Hard;2nd Round;3;Opelka R.;Nishioka Y.;400;640;11520;8420;6;4;6;4;0;0;0;0;0;0;2020-009
New York;New York Open;14.02.2020;ATP250;Indoor;Hard;2nd Round;3;Thompson J.;Isner J.;630;180;8430;19400;7;6;6;7;6;3;0;0;0;0;2020-009
New York;New York Open;14.02.2020;ATP250;Indoor;Hard;Quarterfinals;3;Kecmanovic M.;Humbert U.;540;430;9210;11210;3;6;6;2;6;4;0;0;0;0;2020-009
New York;New York Open;14.02.2020;ATP250;Indoor;Hard;Quarterfinals;3;Edmund K.;Kwon S.W.;620;840;8450;6720;3;6;6;2;7;6;0;0;0;0;2020-009
New York;New York Open;15.02.2020;ATP250;Indoor;Hard;Quarterfinals;3;Jung J.;Opelka R.;1310;400;4000;11520;5;7;6;4;6;4;0;0;0;0;2020-009
New York;New York Open;15.02.2020;ATP250;Indoor;Hard;Quarterfinals;3;Seppi A.;Thompson J.;980;630;6010;8430;6;7;6;4;6;1;0;0;0;0;2020-009
New York;New York Open;15.02.2020;ATP250;Indoor;Hard;Semifinals;3;Edmund K.;Kecmanovic M.;620;540;8450;9210;6;1;6;4;0;0;0;0;0;0;2020-009
New York;New York Open;16.02.2020;ATP250;Indoor;Hard;Semifinals;3;Seppi A.;Jung J.;980;1310;6010;4000;6;3;6;2;0;0;0;0;0;0;2020-009
New York;New York Open;16.02.2020;ATP250;Indoor;Hard;The Final;3;Edmund K.;Seppi A.;620;980;8450;6010;7;5;6;1;0;0;0;0;0;0;2020-009
Rotterdam;ABN AMRO World Tennis Tournament;10.02.2020;ATP500;Indoor;Hard;1st Round;3;Carreno Busta P.;Mannarino A.;300;440;13320;11110;7;5;6;7;6;4;0;0;0;0;2020-010
Rotterdam;ABN AMRO World Tennis Tournament;10.02.2020;ATP500;Indoor;Hard;1st Round;3;Bautista Agut R.;Fucsovics M.;120;660;23600;8320;4;6;7;6;6;1;0;0;0;0;2020-010
Rotterdam;ABN AMRO World Tennis Tournament;10.02.2020;ATP500;Indoor;Hard;1st Round;3;Dimitrov G.;Shapovalov D.;220;160;16370;21200;6;3;7;6;0;0;0;0;0;0;2020-010
Rotterdam;ABN AMRO World Tennis Tournament;10.02.2020;ATP500;Indoor;Hard;1st Round;3;Evans D.;Kohlschreiber P.;330;810;12960;7000;6;3;7;5;0;0;0;0;0;0;2020-010
Rotterdam;ABN AMRO World Tennis Tournament;11.02.2020;ATP500;Indoor;Hard;1st Round;3;Auger-Aliassime F.;Struff J.L.;210;340;16660;12700;6;3;1;6;6;3;0;0;0;0;2020-010
Rotterdam;ABN AMRO World Tennis Tournament;11.02.2020;ATP500;Indoor;Hard;1st Round;3;Bublik A.;Barrere G.;560;900;8920;6510;6;3;6;7;6;4;0;0;0;0;2020-010
Rotterdam;ABN AMRO World Tennis Tournament;11.02.2020;ATP500;Indoor;Hard;1st Round;3;Khachanov K.;Fognini F.;170;110;19950;24000;6;3;6;3;0;0;0;0;0;0;2020-010
