location,tournament,match_date,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,tourney_id
New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Tiafoe F.,Millman J.,82.0,43.0,700.0,1096.0,7,6,3,6,1,6,6,3,6,3,2020-019
New York,US Open,2020-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Berrettini M.,Humbert U.,8.0,42.0,2940.0,1111.0,6,4,6,4,7,6,0,0,0,0,2020-019
New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,O Connell C.,5.0,116.0,5890.0,498.0,6,3,6,2,6,4,0,0,0,0,2020-019
New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Auger-Aliassime F.,Murray A.,21.0,115.0,1806.0,502.0,6,2,6,3,6,4,0,0,0,0,2020-019
New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Moutet C.,Evans D.,77.0,31.0,722.0,1384.0,4,6,6,3,7,6,7,6,0,0,2020-019
New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Davidovich Fokina A.,Norrie C.,99.0,76.0,627.0,727.0,7,6,4,6,6,2,6,1,0,0,2020-019
New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Goffin D.,Krajinovic F.,10.0,26.0,2555.0,1503.0,6,1,7,6,6,4,0,0,0,0,2020-019
New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Thompson J.,Kukushkin M.,63.0,90.0,829.0,661.0,7,5,6,4,6,1,0,0,0,0,2020-019
New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Carreno Busta P.,Berankis R.,27.0,65.0,1500.0,809.0,6,4,6,3,6,2,0,0,0,0,2020-019
New York,US Open,2020-09-04,Grand Slam,Outdoor,Hard,3rd Round,5,Shapovalov D.,Fritz T.,17.0,25.0,2075.0,1545.0,3,6,6,3,4,6,7,6,6,2,2020-019
New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Mannarino A.,7.0,39.0,3630.0,1191.0,6,7,6,4,6,2,6,2,0,0,2020-019
New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Struff J.L.,1.0,29.0,10860.0,1405.0,6,3,6,3,6,1,0,0,0,0,2020-019
New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Coric B.,Tsitsipas S.,32.0,6.0,1355.0,5095.0,6,7,6,4,4,6,7,5,7,6,2020-019
New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,Caruso S.,14.0,100.0,2234.0,623.0,6,0,6,4,6,0,0,0,0,0,2020-019
New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,Wolf J.J.,5.0,138.0,5890.0,402.0,6,3,6,3,6,2,0,0,0,0,2020-019
New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Pospisil V.,Bautista Agut R.,94.0,11.0,642.0,2540.0,7,5,2,6,4,6,6,3,6,2,2020-019
New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,De Minaur A.,Khachanov K.,28.0,16.0,1485.0,2120.0,6,4,0,6,4,6,6,3,6,1,2020-019
New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Berrettini M.,Ruud C.,8.0,37.0,2940.0,1279.0,6,4,6,4,6,2,0,0,0,0,2020-019
New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Auger-Aliassime F.,Moutet C.,21.0,77.0,1806.0,722.0,6,1,6,0,6,4,0,0,0,0,2020-019
New York,US Open,2020-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Tiafoe F.,Fucsovics M.,82.0,66.0,700.0,787.0,6,2,6,3,6,2,0,0,0,0,2020-019
New York,US Open,2020-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Cilic M.,3.0,38.0,7135.0,1225.0,6,2,6,2,3,6,6,3,0,0,2020-019
New York,US Open,2020-09-06,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,Davidovich Fokina A.,7.0,99.0,3630.0,627.0,6,2,6,2,6,1,0,0,0,0,2020-019
New York,US Open,2020-09-06,Grand Slam,Outdoor,Hard,4th Round,5,Carreno Busta P.,Djokovic N.,27.0,1.0,1500.0,10860.0,6,5,0,0,0,0,0,0,0,0,2020-019
New York,US Open,2020-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Coric B.,Thompson J.,32.0,63.0,1355.0,829.0,7,5,6,1,6,3,0,0,0,0,2020-019
New York,US Open,2020-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Shapovalov D.,Goffin D.,17.0,10.0,2075.0,2555.0,6,7,6,3,6,4,6,3,0,0,2020-019
New York,US Open,2020-09-07,Grand Slam,Outdoor,Hard,4th Round,5,De Minaur A.,Pospisil V.,28.0,94.0,1485.0,642.0,7,6,6,3,6,2,0,0,0,0,2020-019
New York,US Open,2020-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Thiem D.,Auger-Aliassime F.,3.0,21.0,7135.0,1806.0,7,6,6,1,6,1,0,0,0,0,2020-019
New York,US Open,2020-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Rublev A.,Berrettini M.,14.0,8.0,2234.0,2940.0,4,6,6,3,6,3,6,3,0,0,2020-019
New York,US Open,2020-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,Tiafoe F.,5.0,82.0,5890.0,700.0,6,4,6,1,6,0,0,0,0,0,2020-019
New York,US Open,2020-09-08,Grand Slam,Outdoor,Hard,Quarterfinals,5,Zverev A.,Coric B.,7.0,32.0,3630.0,1355.0,1,6,7,6,7,6,6,3,0,0,2020-019
New York,US Open,2020-09-09,Grand Slam,Outdoor,Hard,Quarterfinals,5,Carreno Busta P.,Shapovalov D.,27.0,17.0,1500.0,2075.0,3,6,7,6,7,6,0,6,6,3,2020-019
New York,US Open,2020-09-09,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,Rublev A.,5.0,14.0,5890.0,2234.0,7,6,6,3,7,6,0,0,0,0,2020-019
New York,US Open,2020-09-10,Grand Slam,Outdoor,Hard,Quarterfinals,5,Thiem D.,De Minaur A.,3.0,28.0,7135.0,1485.0,6,1,6,2,6,4,0,0,0,0,2020-019
New York,US Open,2020-09-11,Grand Slam,Outdoor,Hard,Semifinals,5,Zverev A.,Carreno Busta P.,7.0,27.0,3630.0,1500.0,3,6,2,6,6,3,6,4,6,3,2020-019
New York,US Open,2020-09-12,Grand Slam,Outdoor,Hard,Semifinals,5,Thiem D.,Medvedev D.,3.0,5.0,7135.0,5890.0,6,2,7,6,7,6,0,0,0,0,2020-019
New York,US Open,2020-09-13,Grand Slam,Outdoor,Hard,The Final,5,Thiem D.,Zverev A.,3.0,7.0,7135.0,3630.0,2,6,4,6,6,4,6,3,7,6,2020-019
