location,tournament,match_date,series,court,surface,round,best_of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,tourney_id
Brisbane,Brisbane International,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Klizan M.,Dolgopolov O.,34.0,23.0,1094.0,1455.0,1,6,7,6,7,6,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Nishikori K.,Johnson S.,5.0,37.0,5025.0,999.0,6,4,7,5,0,0,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Dimitrov G.,Chardy J.,11.0,31.0,3645.0,1195.0,3,6,6,4,7,6,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Kokkinakis T.,53.0,149.0,797.0,341.0,7,6,6,1,0,0,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-08,ATP250,Outdoor,Hard,2nd Round,3,Raonic M.,Kukushkin M.,8.0,69.0,4440.0,705.0,6,3,6,4,0,0,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-08,ATP250,Outdoor,Hard,2nd Round,3,Groth S.,Kubot L.,85.0,177.0,586.0,282.0,6,4,6,7,7,6,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-08,ATP250,Outdoor,Hard,2nd Round,3,Duckworth J.,Nieminen J.,125.0,73.0,430.0,689.0,4,6,7,6,6,3,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-08,ATP250,Outdoor,Hard,2nd Round,3,Federer R.,Millman J.,2.0,153.0,9625.0,328.0,4,6,6,4,6,3,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Raonic M.,Groth S.,8.0,85.0,4440.0,586.0,7,6,3,6,7,6,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Dimitrov G.,Klizan M.,11.0,34.0,3645.0,1094.0,6,3,6,4,0,0,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Nishikori K.,Tomic B.,5.0,53.0,5025.0,797.0,6,0,6,4,0,0,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Federer R.,Duckworth J.,2.0,125.0,9625.0,430.0,6,0,6,1,0,0,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-10,ATP250,Outdoor,Hard,Semifinals,3,Raonic M.,Nishikori K.,8.0,5.0,4440.0,5025.0,6,7,7,6,7,6,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-10,ATP250,Outdoor,Hard,Semifinals,3,Federer R.,Dimitrov G.,2.0,11.0,9625.0,3645.0,6,2,6,2,0,0,0,0,0,0,2015-001
Brisbane,Brisbane International,2015-01-11,ATP250,Outdoor,Hard,The Final,3,Federer R.,Raonic M.,2.0,8.0,9625.0,4440.0,6,4,6,7,6,4,0,0,0,0,2015-001
Chennai,Chennai Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Muller G.,Roger-Vasselin E.,46.0,116.0,855.0,470.0,6,7,6,1,7,6,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Haider-Maurer A.,Granollers M.,79.0,55.0,621.0,790.0,3,6,7,6,2,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Coric B.,Haase R.,95.0,80.0,557.0,620.0,6,2,6,2,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Ymer E.,Sijsling I.,227.0,81.0,210.0,619.0,6,4,4,6,6,3,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Berankis R.,Vanni L.,83.0,148.0,605.0,353.0,6,1,2,6,7,5,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Prashanth V.,65.0,557.0,741.0,56.0,6,2,6,1,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Bedene A.,Lacko L.,156.0,88.0,325.0,576.0,7,6,6,3,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Ito T.,Ramanathan R.,87.0,285.0,576.0,172.0,6,3,6,3,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Donskoy E.,36.0,129.0,1020.0,421.0,6,7,6,2,6,3,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Carreno-Busta P.,Gonzalez A.,49.0,109.0,841.0,507.0,6,1,6,3,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Devvarman S.,38.0,136.0,993.0,381.0,6,3,6,4,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Gojowczyk P.,Falla A.,102.0,113.0,539.0,496.0,6,0,6,1,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Goffin D.,Berankis R.,22.0,83.0,1599.0,605.0,6,0,4,6,7,6,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Muller G.,Ymer E.,46.0,227.0,855.0,210.0,6,4,6,3,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Haider-Maurer A.,Vesely J.,79.0,65.0,621.0,741.0,6,7,6,4,6,4,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Wawrinka S.,Coric B.,4.0,95.0,5120.0,557.0,6,1,6,4,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-08,ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Ito T.,36.0,87.0,1020.0,576.0,6,7,6,2,6,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-08,ATP250,Outdoor,Hard,2nd Round,3,Lu Y.H.,Carreno-Busta P.,38.0,49.0,993.0,841.0,6,4,6,4,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-08,ATP250,Outdoor,Hard,2nd Round,3,Bautista R.,Gojowczyk P.,15.0,102.0,2110.0,539.0,6,3,6,2,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-08,ATP250,Outdoor,Hard,2nd Round,3,Bedene A.,Lopez F.,156.0,14.0,325.0,2130.0,6,4,6,4,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Bedene A.,Garcia-Lopez G.,156.0,36.0,325.0,1020.0,2,6,6,3,6,2,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Bautista R.,Lu Y.H.,15.0,38.0,2110.0,993.0,7,6,6,4,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Goffin D.,Haider-Maurer A.,22.0,79.0,1599.0,621.0,7,5,6,2,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Wawrinka S.,Muller G.,4.0,46.0,5120.0,855.0,6,2,7,6,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-10,ATP250,Outdoor,Hard,Semifinals,3,Bedene A.,Bautista R.,156.0,15.0,325.0,2110.0,3,6,6,3,7,6,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-10,ATP250,Outdoor,Hard,Semifinals,3,Wawrinka S.,Goffin D.,4.0,22.0,5120.0,1599.0,7,5,6,3,0,0,0,0,0,0,2015-002
Chennai,Chennai Open,2015-01-11,ATP250,Outdoor,Hard,The Final,3,Wawrinka S.,Bedene A.,4.0,156.0,5120.0,325.0,6,3,6,4,0,0,0,0,0,0,2015-002
Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Bolelli S.,Becker B.,52.0,40.0,810.0,973.0,6,3,7,6,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Dodig I.,Safwat M.,89.0,289.0,575.0,168.0,6,3,6,1,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Gasquet R.,Andujar P.,26.0,41.0,1350.0,950.0,6,3,7,5,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Brown D.,Lorenzi P.,98.0,63.0,549.0,759.0,7,6,6,3,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,Gabashvili T.,33.0,66.0,1135.0,730.0,4,6,6,3,7,6,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-05,ATP250,Outdoor,Hard,1st Round,3,Karlovic I.,Rosol L.,27.0,30.0,1320.0,1210.0,7,6,6,3,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Berdych T.,Istomin D.,7.0,48.0,4600.0,850.0,6,1,6,4,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Seppi A.,Mayer L.,45.0,28.0,870.0,1299.0,5,7,7,6,7,6,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Kavcic B.,Monaco J.,99.0,61.0,545.0,770.0,7,6,6,4,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Stakhovsky S.,Ali Mutawa J.M.,57.0,,781.0,,6,1,6,1,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Basilashvili N.,Youzhny M.,171.0,47.0,293.0,850.0,7,5,6,2,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Djokovic N.,Lajovic D.,1.0,68.0,11360.0,711.0,6,2,6,1,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Struff J.L.,Kohlschreiber P.,58.0,24.0,781.0,1415.0,7,6,4,6,6,1,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Berrer M.,Nadal R.,127.0,3.0,427.0,6585.0,1,6,6,3,6,4,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Souza J.,Jaziri M.,117.0,74.0,468.0,676.0,3,6,6,4,6,3,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-06,ATP250,Outdoor,Hard,1st Round,3,Ferrer D.,De Bakker T.,10.0,141.0,4045.0,375.0,6,7,6,4,6,3,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Karlovic I.,Basilashvili N.,27.0,171.0,1320.0,293.0,7,6,6,3,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Brown D.,Struff J.L.,98.0,58.0,549.0,781.0,7,6,6,4,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Seppi A.,Souza J.,45.0,117.0,870.0,468.0,7,5,6,2,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Ferrer D.,Verdasco F.,10.0,33.0,4045.0,1135.0,6,3,6,2,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Djokovic N.,Stakhovsky S.,1.0,57.0,11360.0,781.0,6,2,6,1,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Dodig I.,Berrer M.,89.0,127.0,575.0,427.0,7,6,6,2,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Berdych T.,Kavcic B.,7.0,99.0,4600.0,545.0,6,1,6,2,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-07,ATP250,Outdoor,Hard,2nd Round,3,Gasquet R.,Bolelli S.,26.0,52.0,1350.0,810.0,6,3,6,2,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Brown D.,10.0,98.0,4045.0,549.0,6,2,6,2,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Karlovic I.,Djokovic N.,27.0,1.0,1320.0,11360.0,6,7,7,6,6,4,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Berdych T.,Gasquet R.,7.0,26.0,4600.0,1350.0,6,2,6,1,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Seppi A.,Dodig I.,45.0,89.0,870.0,575.0,7,5,6,4,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-09,ATP250,Outdoor,Hard,Semifinals,3,Ferrer D.,Karlovic I.,10.0,27.0,4045.0,1320.0,6,7,7,6,7,6,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-09,ATP250,Outdoor,Hard,Semifinals,3,Berdych T.,Seppi A.,7.0,45.0,4600.0,870.0,6,2,6,3,0,0,0,0,0,0,2015-003
Doha,Qatar Exxon Mobil Open,2015-01-10,ATP250,Outdoor,Hard,The Final,3,Ferrer D.,Berdych T.,10.0,7.0,4045.0,4600.0,6,4,7,5,0,0,0,0,0,0,2015-003
Auckland,Heineken Open,2015-01-12,ATP250,Outdoor,Hard,1st Round,3,Mannarino A.,Delbonis F.,44.0,59.0,898.0,775.0,6,1,6,1,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-12,ATP250,Outdoor,Hard,1st Round,3,Struff J.L.,Thiem D.,58.0,39.0,781.0,977.0,6,7,6,4,6,3,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-12,ATP250,Outdoor,Hard,1st Round,3,Johnson S.,Sousa J.,37.0,51.0,999.0,822.0,7,5,6,4,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-12,ATP250,Outdoor,Hard,1st Round,3,De Schepper K.,Giraldo S.,100.0,32.0,540.0,1175.0,6,2,6,3,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-12,ATP250,Outdoor,Hard,1st Round,3,Falla A.,Statham J.,113.0,577.0,496.0,53.0,6,4,6,4,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Carreno-Busta P.,Coric B.,49.0,95.0,841.0,557.0,6,4,6,3,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Bellucci T.,65.0,64.0,741.0,753.0,6,3,7,6,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Young D.,Soeda G.,54.0,92.0,796.0,559.0,6,7,6,1,6,3,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Schwartzman D.,Garcia-Lopez G.,60.0,36.0,775.0,1020.0,6,2,4,6,6,1,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Ramos-Vinolas A.,Lorenzi P.,62.0,63.0,761.0,759.0,6,4,6,3,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Venus M.,Gonzalez A.,405.0,109.0,101.0,507.0,5,7,6,3,7,6,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Monaco J.,38.0,61.0,993.0,770.0,6,4,2,6,6,1,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-13,ATP250,Outdoor,Hard,2nd Round,3,Johnson S.,Carreno-Busta P.,37.0,49.0,999.0,841.0,6,7,6,4,6,1,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-13,ATP250,Outdoor,Hard,2nd Round,3,Falla A.,De Schepper K.,113.0,100.0,496.0,540.0,6,2,6,4,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-13,ATP250,Outdoor,Hard,2nd Round,3,Anderson K.,Struff J.L.,16.0,58.0,2080.0,781.0,7,6,6,1,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Mannarino A.,Bautista R.,44.0,15.0,898.0,2110.0,6,2,2,1,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Young D.,Schwartzman D.,54.0,60.0,796.0,775.0,2,6,6,4,6,1,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Pouille L.,Venus M.,133.0,405.0,391.0,101.0,7,5,6,4,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Lu Y.H.,62.0,38.0,761.0,993.0,6,2,6,4,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Vesely J.,Gulbis E.,65.0,13.0,741.0,2455.0,6,2,3,6,6,1,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-14,ATP250,Outdoor,Hard,Quarterfinals,3,Mannarino A.,Falla A.,44.0,113.0,898.0,496.0,6,3,6,1,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-15,ATP250,Outdoor,Hard,Quarterfinals,3,Pouille L.,Ramos-Vinolas A.,133.0,62.0,391.0,761.0,6,3,6,2,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-15,ATP250,Outdoor,Hard,Quarterfinals,3,Vesely J.,Young D.,65.0,54.0,741.0,796.0,6,2,6,3,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-15,ATP250,Outdoor,Hard,Quarterfinals,3,Anderson K.,Johnson S.,16.0,37.0,2080.0,999.0,6,4,7,6,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-16,ATP250,Outdoor,Hard,Semifinals,3,Mannarino A.,Pouille L.,44.0,133.0,898.0,391.0,6,4,3,6,7,5,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-16,ATP250,Outdoor,Hard,Semifinals,3,Vesely J.,Anderson K.,65.0,16.0,741.0,2080.0,6,4,7,6,0,0,0,0,0,0,2015-004
Auckland,Heineken Open,2015-01-17,ATP250,Outdoor,Hard,The Final,3,Vesely J.,Mannarino A.,65.0,44.0,741.0,898.0,6,3,6,2,0,0,0,0,0,0,2015-004
Sydney,Apia International,2015-01-12,ATP250,Outdoor,Hard,1st Round,3,Cuevas P.,Almagro N.,29.0,70.0,1222.0,700.0,7,6,6,4,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-12,ATP250,Outdoor,Hard,1st Round,3,Mayer L.,Becker B.,28.0,40.0,1299.0,973.0,7,6,6,2,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-12,ATP250,Outdoor,Hard,1st Round,3,Bolelli S.,Matosevic M.,52.0,77.0,810.0,657.0,6,3,6,2,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Del Potro J.M.,Stakhovsky S.,135.0,57.0,385.0,781.0,6,3,7,6,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Andujar P.,Nieminen J.,41.0,73.0,950.0,689.0,6,2,6,2,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Sijsling I.,53.0,81.0,797.0,619.0,6,1,6,2,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Kukushkin M.,Istomin D.,69.0,48.0,705.0,850.0,6,3,7,6,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Pospisil V.,Seppi A.,56.0,45.0,785.0,870.0,6,3,7,6,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Chardy J.,Querrey S.,31.0,35.0,1195.0,1090.0,6,4,6,4,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Klizan M.,94.0,34.0,558.0,1094.0,6,2,6,3,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Muller G.,Groth S.,46.0,85.0,855.0,586.0,3,6,6,3,7,6,0,0,0,0,2015-005
Sydney,Apia International,2015-01-13,ATP250,Outdoor,Hard,1st Round,3,Janowicz J.,Kyrgios N.,43.0,50.0,915.0,830.0,6,1,6,7,7,6,0,0,0,0,2015-005
Sydney,Apia International,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Fognini F.,135.0,19.0,385.0,1790.0,4,6,6,2,6,2,0,0,0,0,2015-005
Sydney,Apia International,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Bolelli S.,Goffin D.,52.0,22.0,810.0,1599.0,6,3,6,3,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Kukushkin M.,Cuevas P.,69.0,29.0,705.0,1222.0,7,5,7,5,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Benneteau J.,Pospisil V.,25.0,56.0,1365.0,785.0,7,6,6,3,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Mayer L.,Janowicz J.,28.0,43.0,1299.0,915.0,4,6,6,1,7,6,0,0,0,0,2015-005
Sydney,Apia International,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Troicki V.,Andujar P.,94.0,41.0,558.0,950.0,4,6,6,3,6,3,0,0,0,0,2015-005
Sydney,Apia International,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Muller G.,Chardy J.,46.0,31.0,855.0,1195.0,2,6,7,6,6,4,0,0,0,0,2015-005
Sydney,Apia International,2015-01-14,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Kohlschreiber P.,53.0,24.0,797.0,1415.0,6,3,6,4,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-15,ATP250,Outdoor,Hard,Quarterfinals,3,Kukushkin M.,Del Potro J.M.,69.0,135.0,705.0,385.0,7,6,7,6,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-15,ATP250,Outdoor,Hard,Quarterfinals,3,Mayer L.,Benneteau J.,28.0,25.0,1299.0,1365.0,6,3,7,6,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-15,ATP250,Outdoor,Hard,Quarterfinals,3,Troicki V.,Bolelli S.,94.0,52.0,558.0,810.0,6,3,3,6,7,5,0,0,0,0,2015-005
Sydney,Apia International,2015-01-15,ATP250,Outdoor,Hard,Quarterfinals,3,Muller G.,Tomic B.,46.0,53.0,855.0,797.0,7,6,7,6,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-16,ATP250,Outdoor,Hard,Semifinals,3,Kukushkin M.,Mayer L.,69.0,28.0,705.0,1299.0,6,4,6,4,0,0,0,0,0,0,2015-005
Sydney,Apia International,2015-01-16,ATP250,Outdoor,Hard,Semifinals,3,Troicki V.,Muller G.,94.0,46.0,558.0,855.0,6,2,6,4,0,0,0,0,0,0,2015-005
